accompanied,-0.265458005,-142975584.2
fountain,-0.618386557,-142519474.8
usual,-0.927929813,-142074153.8
summoned,-0.104360545,-141532547.4
avenue,-0.898888122,-141165938.3
conscious,-0.620994272,-139819175
occasion,-0.62228647,-139666037.1
student,-0.235646443,-139568198.9
understood,-0.64944964,-139533917.1
neighbourhood,-0.331661166,-139033324.4
union,-0.755337322,-138201640.9
pounding,-0.079078133,-137907498.3
boats,-0.875171883,-137812303.3
steep,-0.122262767,-137772483.9
wandered,-0.147107301,-136642519.4
items,-0.10483462,-136257126.4
fault,-0.231903458,-135982383.7
wrote,-0.752416915,-135960551.3
offended,-0.047657166,-135700115.8
questioning,-0.065491441,-135188995.6
sixth,-0.238678308,-135166525.6
farewell,-0.134302367,-134988988.3
courage,-0.504870536,-134845984.3
lying,-0.908981776,-134698875.6
rapid,-0.197584091,-134694549.2
regard,-0.552373711,-134312797.1
continuing,-0.049089754,-134100970.8
midst,-0.387712291,-133639569.3
seriously,-0.287143257,-133306591.7
waving,-0.136403208,-132801944.9
rooms,-0.824511454,-132784508.6
sentence,-0.210610578,-132708310.2
behave,-0.037675655,-132397454.4
responsibility,-0.179344235,-132081042.2
passion,-0.627699327,-131762614.6
midnight,-0.305372774,-131489970.5
stayed,-0.501826813,-131219322.5
letters,-1.260289017,-131103099.1
tones,-0.463102908,-130927157.6
sounded,-0.729964182,-130228144.8
stout,-0.065674937,-130208489.3
religious,-0.473535389,-130207811.2
credit,-0.550984222,-130141085
supported,-0.089675786,-129869540.1
streaming,-0.062146961,-129620790.1
eating,-0.507327395,-128770019.7
pose,-0.176408005,-128469526.9
instructions,-0.146681743,-128192909
rain,-1.596301506,-127960101
confidence,-0.329952312,-127314480.2
afterwards,-0.602003115,-127194184
disturbed,-0.146269293,-127187829.6
trial,-0.238219684,-126625273.3
serious,-0.54528827,-126576154.3
pounds,-0.801593949,-126511435.8
yesterday,-0.69556384,-126107672.3
perched,-0.040842944,-125735667.9
pleasant,-0.540989197,-125618231.6
jesus,-0.954595597,-125536485.9
sailing,-0.132793216,-125528439.4
names,-0.436657429,-125303088.5
supplies,-0.346864653,-125158716.6
east,-0.987658765,-124985528.2
affair,-0.560137896,-124881781.6
extra,-0.166671694,-124876893
personal,-0.940225913,-124851075.5
meaning,-0.364443627,-124817255.1
blew,-0.24554546,-124252845.4
cloak,-0.551897295,-124175381.4
forgotten,-0.688858281,-124148334.4
arrived,-0.947852878,-124129451.3
kiss,-0.414700478,-123912372.7
hunted,-0.065015688,-122376891.9
swaying,-0.076522247,-122062471
admit,-0.402591452,-121550588.5
deal,-1.103778017,-121413434.6
tend,-0.192303059,-121353016
date,-0.39149203,-121349039.5
exquisite,-0.166067646,-121021793.3
rid,-0.144083336,-120862118.2
legal,-0.278434258,-119800326
sake,-0.461463488,-119784395.1
liked,-1.386500832,-119374963.6
determined,-0.527478058,-118783054.8
sleepy,-0.076269945,-118152444.5
wake,-0.260269836,-117766282.5
believed,-0.639304197,-117610901.1
surely,-0.812797152,-117471836
married,-1.970867019,-117152672.6
counted,-0.065755381,-117141058.2
vain,-0.326586622,-116924882.9
grateful,-0.192210068,-116912236.7
bitterly,-0.112698596,-116835771.3
backs,-0.068436732,-116811317.5
operations,-0.149962805,-116771766
basket,-0.338373606,-116690622.7
sliding,-0.073737107,-116559012.5
spring,-0.830470046,-115183617.9
gain,-0.104382596,-115057812.2
occasional,-0.116151191,-114731558.8
driven,-0.174252546,-114542360.1
especially,-0.657453626,-114457929
crossed,-0.496413964,-114318413.5
cigarette,-1.173876614,-114175073.9
bay,-0.635847601,-114050786.8
marvellous,-0.310184778,-113202370.7
argued,-0.062334736,-112771910.9
doorway,-0.665916513,-112686951.3
satisfy,-0.049747223,-111949471
hearing,-0.326923344,-111783612.4
allowed,-0.649687841,-111171432.6
fist,-0.29304918,-110832710.4
continually,-0.12699462,-110380450.7
planning,-0.117748976,-109745360.7
banks,-0.360573684,-109579912.2
oil,-0.469613611,-109246599.7
occasionally,-0.188640065,-109215216.6
meeting,-1.353572779,-109033553.8
scene,-0.877486268,-108510386
laugh,-0.777230851,-107815932
eased,-0.161054691,-107621197.6
breakfast,-0.564571184,-107564525.9
fur,-0.710726362,-107021432.5
introduced,-0.101683938,-106011603.5
bird,-0.852307652,-105994496.5
answering,-0.056987367,-105901010.4
gesture,-0.326932174,-105826865
hearts,-0.357842928,-105704827.9
partly,-0.22372638,-105499370.3
italian,-0.523350845,-105497741.7
desperate,-0.163113549,-105120719.1
slight,-0.298290828,-105058796.7
wants,-0.661147638,-104702149.2
carved,-0.123911,-104658618.1
ride,-0.960315634,-104317490.4
afternoon,-1.593646307,-104303356.9
german,-1.181881911,-104107227.2
sheep,-0.993265944,-103856232.7
nose,-0.696897165,-103826795.3
plunged,-0.12524908,-103558251.5
servants,-0.720813767,-102955434
nest,-0.188932212,-102609417.9
rode,-0.736381408,-102566388.1
eighteen,-0.090773908,-102521546.6
troubled,-0.147791995,-102491111.6
track,-1.097226408,-101822915.6
bolt,-0.127482785,-101370099.9
sad,-0.716081136,-101163007.6
lots,-0.178110643,-100639776
request,-0.150687519,-100544396
bits,-0.185406304,-100408857.5
needed,-0.880230905,-100224439.9
obvious,-0.321819558,-100048062.7
painted,-0.275362804,-99770437.7
quiet,-0.942372109,-99556261.38
filling,-0.052042246,-99377251.89
crossing,-0.078211025,-99299400.17
eternity,-0.112791086,-99287082.19
wanting,-0.114211102,-98851365.05
remarkable,-0.134401676,-98850028.9
questions,-0.635267336,-98571530.11
trunk,-0.192259482,-98380632.61
beginning,-0.638948784,-98281984.99
forgot,-0.244096808,-98203113.83
sisters,-0.496329052,-97628919.35
walk,-1.15946979,-97323723.35
rolled,-0.548570851,-96595718.88
discipline,-0.167718701,-96493429.76
neck,-0.964831922,-96434117.33
medicine,-0.523479186,-96179313.34
cart,-0.149799609,-95988396
cash,-1.16964216,-95428311.7
theatre,-0.421428954,-95015429.57
ill,-1.031579654,-94993002.2
angrily,-0.137702846,-94876039.52
hate,-0.435905417,-94083183.04
possessed,-0.318615467,-93837943.41
lovely,-0.756630348,-93724736.99
tomorrow,-1.067353523,-93673543.1
younger,-0.22777075,-93569466.45
splendid,-0.261696322,-93501978.27
glance,-0.664106742,-93457886.93
duty,-0.91286832,-93009647.35
smell,-0.981455793,-92668660.56
late,-0.8984919,-92639833.48
known,-1.299043811,-92500312.33
grounds,-0.208090087,-92292002.72
despite,-0.417724506,-92194142.41
meant,-0.950826064,-92081787.35
drove,-0.833479358,-92015480.81
refuse,-0.122461953,-91960674.55
memories,-0.18918788,-91958839.54
wine,-1.131970264,-91784616.44
witness,-0.767087574,-91494498.45
exercise,-0.124597257,-91477938.85
grace,-1.598399737,-91127526.18
fresh,-0.438805002,-90938013.26
tough,-0.219588673,-90747055.47
loved,-1.524383999,-90037220.25
tender,-0.283729348,-89849165.1
crumpled,-0.044931389,-89580400.92
hollow,-0.202894074,-89493021.52
obliged,-0.258550208,-89443739.21
begins,-0.091346695,-89066120.41
train,-1.55058853,-89044425.08
drank,-0.218265444,-88938702.49
slipped,-0.32929245,-88662428.5
suggested,-0.544810985,-88407011.97
amazed,-0.070066081,-88130067.63
beer,-0.962733853,-87967027.71
stranger,-0.623429578,-87885080.53
main,-0.739044872,-87771407.76
note,-0.713492165,-87674152.21
mud,-0.392114361,-87650572.87
dread,-0.161514857,-87608130.47
convinced,-0.155641301,-86637971.83
meanwhile,-0.284231057,-86554972.07
signs,-0.162621508,-85898267.71
plans,-0.307540452,-85428111.37
holding,-0.646003442,-85181233.63
o'clock,-1.219826248,-84909703.68
commission,-0.093478811,-84681675.85
singing,-0.477712408,-84513187.5
blessed,-0.651648943,-84496711.17
superior,-0.595989773,-84477480.89
curve,-0.075855812,-84373657.81
homes,-0.061481635,-83889322.68
soft,-0.752331196,-83848283.02
early,-1.087964337,-83782722.21
robe,-0.274587721,-83730241.83
tangled,-0.03024597,-83711380.27
engaged,-0.263099709,-83579561.37
glory,-0.228301479,-83565634.51
yard,-1.118595673,-83407319.34
identified,-0.040267867,-83260820.56
particularly,-0.233409874,-83254275.89
pushed,-0.578680772,-82745502.46
soldier,-1.421055022,-82319777.39
stairs,-0.688446592,-82141896.49
hidden,-0.39300125,-82067776.5
charge,-0.483579565,-82056098.44
taking,-0.661880397,-81997108.79
pocket,-0.870174509,-81958454.42
dealing,-0.064475047,-81916473.28
cigar,-0.546938675,-81769301.5
ribs,-0.066368512,-81762562.46
hills,-0.712857625,-81653577.93
carry,-0.400905955,-81453872.3
leave,-1.771213987,-81449713.95
axe,-0.309156685,-81182188.64
accomplished,-0.068349527,-81163273.24
consider,-0.342349139,-81024689.17
silk,-0.203277999,-81012140.38
bound,-0.277692136,-81004086.07
asleep,-0.341632901,-80864542.39
cup,-0.483167184,-80693442.9
curious,-0.347741307,-80612426.76
meet,-0.647544142,-79842523.66
loyalty,-0.148117607,-79837654.61
connexion,-0.110199361,-79743795.94
opposite,-0.322233359,-79375442.41
delight,-0.294552636,-79119379.53
dinner,-1.573362705,-79021689.47
anxious,-0.313592254,-78384126.75
english,-1.482272958,-78247600.29
grin,-0.25050106,-78096623.37
lean,-0.983840398,-77855947.81
card,-0.393513854,-77806909.62
holy,-1.466705,-77765074.55
marry,-1.01460481,-77764852.16
gate,-0.733025746,-77299466.2
sold,-0.781987975,-77199785.08
saint,-0.577216551,-77135799.99
shirt,-0.646188591,-76978630.49
delicate,-0.166345004,-76971483.9
surrounded,-0.196836584,-76932967.43
shouted,-0.899726263,-76841360.13
peace,-0.693932999,-76626953.72
harm,-0.235995115,-76242277.9
religion,-0.465172088,-75663592.13
cry,-0.499435568,-75323724.06
attack,-1.025957929,-75272167.99
breathing,-0.232496692,-75131684.49
drawing,-0.407354724,-74853704.83
besides,-0.467955104,-74795651.64
petty,-0.308038704,-74579345.96
rope,-0.369545647,-74496904.63
cards,-0.400500698,-74234279.25
respect,-0.302382047,-74193826.26
lie,-0.423059021,-73937423.72
lead,-0.254318903,-73666847.53
bank,-1.492222527,-72414733.78
tapping,-0.018961464,-72339255.13
notice,-0.27892329,-71945027.23
code,-0.144846985,-71897695.08
tent,-0.436513694,-71654739.37
upstairs,-0.336382618,-71268899.87
addressing,-0.051540328,-70896414.85
smoke,-0.797129751,-70790938.44
falling,-0.501066082,-70701753.87
sitting,-1.022612418,-70591573.2
duties,-0.125733973,-70405570
taken,-1.055795423,-70036772.37
helped,-0.147353443,-69677255.67
burst,-0.276373622,-69481591.59
stand,-0.563408422,-69268493.51
telephone,-1.182930285,-69107753.43
heavy,-1.08281872,-68830127.48
captured,-0.127088338,-68719484.91
noon,-0.115372248,-68369912.35
ladies,-0.699061875,-67963968.03
creation,-0.081143683,-67804446.69
hero,-0.354047568,-67441452.32
thrill,-0.021163514,-67159802.24
kingdom,-0.233608632,-67122048.92
tired,-0.390458417,-66891741.93
clung,-0.0856561,-66875292.41
relative,-0.039640354,-66639401.1
spirits,-0.318888545,-66427717.94
furniture,-0.075967158,-66361397.86
bring,-0.493705029,-66234450.1
plump,-0.059992524,-65929749.9
county,-0.519970049,-65703921.7
met,-0.713443573,-65389400.82
bow,-0.599419414,-65377896.88
care,-0.899635048,-65330811.77
rendered,-0.124774024,-65140193.12
hasn't,-0.125842159,-65117286.32
writer,-0.129223226,-64706805.23
chances,-0.070847645,-64356981.09
gates,-0.703037008,-64067763.89
returning,-0.122911244,-64046457.63
enjoy,-0.159258605,-63835820.63
heaven,-0.887853269,-63581938.35
french,-1.823073457,-63094303.65
reports,-0.15625117,-62927281.87
sheet,-0.128205493,-62895510.69
brow,-0.146158654,-62863945.04
ball,-0.844916829,-62842697.33
folks,-0.722200445,-62745873.75
blind,-0.83103568,-62679597.16
nonsense,-0.110230535,-62046794.04
drink,-1.077230105,-61519153.75
lifted,-0.657066812,-61471407.93
smallest,-0.033519284,-61394881.45
issue,-0.087815301,-61148015.43
action,-0.587382848,-61073021.19
demand,-0.071304909,-60949702.82
strangers,-0.096161167,-60919590.34
generous,-0.058862398,-60834026.48
gazing,-0.136086811,-60519038.61
speaking,-0.343950093,-60402280.41
keen,-0.119676736,-59965657.87
lose,-0.157423613,-59785615.88
reputation,-0.047874779,-59721390.48
guide,-0.394703788,-59720339.56
interested,-0.254748438,-59659038.43
pride,-0.519066749,-59583759.6
target,-0.095493481,-59572845.67
pay,-0.783755251,-59499052.51
wished,-0.55347368,-59381156.2
catch,-0.21945283,-59164556.72
carried,-0.674682995,-59086831.17
trail,-1.008437828,-59070140.66
addition,-0.054256529,-59037330.94
paid,-0.24998429,-58726604.94
makes,-0.406960928,-58512923.57
special,-0.677833772,-58473557.91
receive,-0.295154754,-58463794.81
removed,-0.142683411,-58460568.29
flowers,-0.696021915,-58275826.13
lover,-0.182154937,-58174428.49
key,-0.396618578,-58083106.27
hardly,-0.776702475,-57946044.52
checked,-0.151931371,-57709679.52
clerk,-0.321237788,-57633040.32
bottle,-0.417475832,-57340463.83
stands,-0.113176386,-57303866.14
spoken,-0.268404815,-57295878.26
press,-0.447552282,-57148419.5
logic,-0.074002101,-57105994.35
shift,-0.244831582,-57060721.58
voices,-0.360278529,-57005625.48
waiting,-0.891281371,-56984723.73
friends,-1.425182831,-56682944.75
company,-1.600500362,-56515323.04
buried,-0.186393254,-55873535.57
murder,-1.169061551,-54987815.02
tradition,-0.046012263,-54796270.37
played,-0.232794079,-54302778.86
fashion,-0.294195056,-54096311.97
shore,-0.571544245,-53774916.05
mission,-0.401862708,-53251695.27
sorrow,-0.273777304,-53229461.92
throughout,-0.228135974,-52895117.9
dressed,-0.229056816,-52889668.82
flat,-0.379001287,-52476815.18
doors,-0.320000037,-52139276.5
diamond,-1.163798377,-52048129.86
manner,-1.052872233,-52041618.22
ask,-1.29586695,-51671325.12
ear,-0.295094509,-51656613.55
indian,-1.663866536,-51532259.75
legs,-0.636749548,-51354279.08
salt,-0.101591306,-51224396.15
suffered,-0.091718043,-51094685.83
standing,-0.71177491,-51086790.79
measure,-0.057539898,-51051448.37
occurred,-0.188026342,-50696397.78
laughing,-0.858548236,-50396657.38
kissed,-0.294861141,-50079344.53
foot,-0.700944778,-49678886.13
tone,-0.900508854,-49479362.73
sympathy,-0.145182342,-49459406.7
position,-0.569425549,-49045177.05
scent,-0.118282395,-48798783.94
heads,-0.6991445,-48511904.98
candle,-0.117981099,-47762652.84
road,-2.060315622,-47692596.49
top,-0.860581849,-47177185.8
knows,-0.351611962,-47175229.82
haze,-0.026382451,-47042261.61
cause,-0.522703361,-47001220.1
lawn,-0.216130479,-46999803.93
watching,-0.63626004,-46644344.76
taller,-0.016367826,-46514544.79
feed,-0.057049574,-46399350.71
thinking,-0.893641699,-46076021.41
harbour,-0.342732754,-45098286.84
strip,-0.067090157,-44340122.9
exploded,-0.081662327,-44294234.79
headed,-0.269176829,-44131560.64
bush,-0.82993546,-44115724.51
bottom,-0.288460049,-44050075.14
extraordinary,-0.180150343,-43540665.23
cover,-0.158819131,-43524749.03
shouting,-0.167308961,-43498449.16
darling,-0.501149089,-43274859.2
fair,-0.692608471,-42877962.01
play,-0.787179853,-42783098.73
fight,-0.543301399,-42597067.54
band,-0.29838217,-42481286.33
joint,-0.04885975,-42476759.77
picked,-0.515677727,-42245899.44
led,-0.446145764,-42159834.95
object,-0.278533312,-41896704.24
bear,-0.516730107,-41818180.8
details,-0.116770803,-41557420.91
dirty,-0.163208706,-41381836.46
spectacle,-0.039109674,-41131020.6
produce,-0.13200008,-41060139.48
abruptly,-0.271067483,-40770833.11
sweeping,-0.019681352,-40730940.63
best,-0.70645612,-40667389.38
mortal,-0.058970411,-40370415.54
saying,-0.768492632,-40362045.55
obviously,-0.218560873,-40352746.96
missing,-0.099429051,-40301144.54
stretching,-0.021633621,-40078292.46
trouble,-0.798377819,-40040324.35
flag,-0.121532219,-40012285.04
team,-0.499274442,-39892745.28
takes,-0.194618443,-39772307.69
slightly,-0.313283232,-39767583.84
plant,-0.144857952,-39631023.82
shot,-0.848859324,-39376730.46
beauty,-0.488504871,-39264260.66
royal,-0.483845356,-39116179.74
lip,-0.371155068,-38947703.95
wire,-0.16371875,-38675028.75
cabin,-0.743331818,-38325458.94
anybody,-0.647949818,-38276540.84
un,-0.082184474,-38011017.96
trigger,-0.019065334,-37892115.86
horses,-1.298133875,-37812409.52
brown,-1.34496416,-37766078.34
gleaming,-0.0631836,-37583802.87
corner,-0.450357672,-37527224.17
tour,-0.045594169,-37242172.7
departed,-0.050707859,-37207897.85
advised,-0.017497786,-37203902.55
interesting,-0.159942336,-37037069.71
often,-0.706184198,-36942283.72
bull,-0.654259058,-36766756.12
lest,-0.05252042,-36606462.79
beating,-0.053585747,-36575376.61
story,-1.046469693,-36490545.56
conviction,-0.043185536,-36392649.65
minister,-0.825206861,-36312113.11
beloved,-0.16471914,-36298596.3
north,-0.751302679,-36238348.7
naked,-0.30334165,-36084764.21
hostile,-0.021706097,-36003681.05
flickering,-0.020501842,-35952236.11
coast,-0.368455211,-35881674.05
patient,-0.69483656,-35880068.06
teacher,-0.170185855,-35822182.28
stay,-0.526704807,-35746372.34
mess,-0.103791339,-35724854.54
ladder,-0.081619151,-35698680.74
dying,-0.205763397,-35399930.97
cheek,-0.09413711,-35383073.59
watched,-0.752571097,-35319547.82
comes,-0.83225516,-35298871.18
bit,-0.807507564,-35257192.63
visited,-0.045026656,-35025748.69
stream,-0.581567116,-35007360.1
truth,-0.653681459,-34978221.94
soldiers,-1.102954919,-34955895.56
crisp,-0.27955597,-34948853.08
becomes,-0.060098732,-34919278.49
months,-0.413031985,-34623389.22
horse,-2.087499169,-34605461.47
depth,-0.039545714,-34602678.54
sense,-0.749719929,-34590720.46
garden,-0.721567496,-34575906.34
rifle,-0.422692392,-34545921.33
windows,-0.301508605,-34267175.32
group,-0.902812207,-34221105.13
gold,-0.710941278,-33990627.52
walked,-1.642708413,-33988182.6
west,-0.605240279,-33986960.91
ma,-0.592502277,-33949457.2
worry,-0.210962628,-33803397.56
somebody,-1.23174824,-33752757.13
sleeping,-0.115060126,-33515161.24
interest,-0.495373957,-33468634.1
breath,-0.500217912,-33467994.89
promised,-0.092876956,-33344939.61
realise,-0.122728069,-33228727.8
army,-1.14887811,-33163062.66
sent,-0.520133669,-33004363.71
sweat,-0.113948345,-32523491.45
plain,-0.185622918,-32085579.96
dress,-0.433516846,-32045822.11
hill,-0.630462327,-31978111.12
worthy,-0.096693297,-31950668.36
jaws,-0.043967269,-31867559.99
hotel,-0.901431348,-31835682.5
rare,-0.045658809,-31765711.27
question,-0.623031307,-31714836.99
killed,-0.734567289,-31322198.94
border,-0.214934982,-31142795.65
firing,-0.108036109,-31088178.9
drive,-0.429401667,-30836720.73
wild,-0.534600954,-30790575.74
middle,-0.208688233,-30724452.59
slow,-0.477977683,-30620895.92
seek,-0.090823489,-30612489.08
tape,-0.577418904,-30526096.52
front,-1.40046117,-30411657.18
FALSE,-0.076320581,-30029075.36
church,-1.361202042,-30005591.45
presence,-0.243835664,-29940401.1
turning,-0.210773785,-29825668.48
village,-1.311366513,-29427552.87
gave,-0.991572131,-29289214.96
tears,-0.4056759,-29267326.73
drop,-0.193910504,-29215555.03
business,-1.07866103,-29154959.54
pardon,-0.060501731,-29111732.58
sail,-0.332867541,-29079431.57
recall,-0.058966196,-29002280.97
bloody,-0.577488718,-28981392.24
placed,-0.289080938,-28973309.48
kid,-0.37787593,-28751727.98
paused,-0.355973361,-28635442.78
store,-0.628871165,-28258124.9
#dayoftheweek,-1.506924783,-28236802.33
box,-0.389179785,-28088454.62
ring,-0.288517914,-27896146.03
immediately,-0.30532808,-27892819
map,-0.131156379,-27838453.48
pretty,-0.685172472,-27770797.43
meat,-0.422389812,-27631741.37
service,-0.380142323,-27536098.3
circling,-0.012420511,-27422950.15
aboard,-0.516550685,-27392956.11
mumbled,-0.013132468,-27260137.56
received,-0.301057962,-27202510.88
coat,-0.307230564,-27178177.94
treasure,-0.0870255,-27137344
breasts,-0.079700047,-27129261.57
bullet,-0.073605959,-27049818.57
girls,-0.585256291,-27019820.69
defend,-0.012808801,-27009774.32
dragged,-0.085570541,-26876631.38
jacket,-0.117728827,-26795310
boots,-0.402917708,-26752764.19
surprised,-0.128909499,-26739892.85
pistol,-0.182977617,-26734616.81
hear,-1.025644423,-26707012.3
tonight,-0.35673022,-26679340.92
asks,-0.085772594,-26665705.81
TRUE,-0.54238887,-26562614.39
speak,-0.703013529,-26512808.93
ought,-0.500438887,-26431981.12
daughter,-0.956083248,-25937248.41
settled,-0.081078557,-25749305.53
bed,-1.307669704,-25635009.01
unfortunately,-0.02170881,-25557173.14
bet,-0.103490989,-25534530.86
letter,-1.007547331,-25494023.85
b,-0.247053206,-25445919.4
word,-1.091446048,-25317451.88
watch,-0.628025886,-25315646.72
covered,-0.18517005,-25308728.42
weeks,-0.238274101,-25292084.25
apartment,-0.617117552,-25106853.1
morning,-1.407909531,-24821395.26
curse,-0.037920803,-24757741.85
drops,-0.020964343,-24750430.39
wait,-0.298608781,-24641827.74
exact,-0.030100814,-24620434.84
laughed,-0.610174763,-24364399.67
joy,-0.218199281,-24201869.23
native,-0.392357562,-24132905.23
sister,-1.393969945,-23884601.01
mouth,-0.889148958,-23874509.06
pot,-0.135789007,-23782772.1
hadn't,-1.157652317,-23730053.96
scarcely,-0.214429949,-23729340.12
refuge,-0.016167599,-23717071.36
bowed,-0.08318783,-23640981.29
reply,-0.160553786,-23506935.74
bathroom,-0.077941282,-23482315.39
hall,-0.58000374,-23476781.2
she's,-0.944218551,-23373404.62
valley,-0.374187028,-23272478.88
thank,-0.297478942,-23233923.26
reading,-0.150913363,-23112419.4
window,-0.957069116,-23086311.63
seem,-0.272281895,-23080679.55
rocks,-0.162208134,-23044167.13
kitchen,-0.531115194,-22910851.5
camp,-1.362791949,-22642263.19
given,-0.247575277,-22588672.42
damned,-0.169750336,-22471028.77
pure,-0.086998489,-22364426.75
days,-1.025734793,-22339234.5
picture,-0.298936306,-22320187.93
consequence,-0.049154184,-22294607.97
pit,-0.48452547,-22260601.31
month,-0.180864448,-22250789.6
run,-0.536068455,-22228871.12
table,-0.928359137,-22206943.51
noisy,-0.013328752,-22176877.83
glad,-0.235453109,-22087585.91
bridge,-0.53756412,-21877840.48
folk,-0.184438704,-21868831.2
fool,-0.951185251,-21858620.66
hit,-0.392466642,-21534027.43
whom,-1.010250895,-21513731.72
brother,-1.373995994,-21513373.32
stroked,-0.008965263,-21506679.12
page,-0.15443049,-21403447.99
lived,-0.308067388,-21395962.21
husband,-1.08700196,-21288638.51
comfortable,-0.036302948,-20938749.12
near,-0.605459771,-20718894.78
chair,-0.721218236,-20587569.08
club,-0.414648184,-20462954.85
decided,-0.25256694,-20418569.95
caught,-0.42618576,-20290530.13
hard,-0.718787509,-20197913.75
later,-0.560790378,-20059670.96
flew,-0.046267966,-20017722.86
thick,-0.169512224,-19890084.47
studied,-0.075199148,-19641418.72
appetite,-0.359878857,-19586525.98
stared,-0.571749968,-19446625.74
major,-0.94625403,-19400545.78
friend,-0.95783764,-19324126.75
desire,-0.185206064,-19257078.25
smile,-0.531893013,-19186485.35
mountain,-0.523410422,-19184942.1
stick,-0.076702616,-19069407.07
account,-0.112732285,-18952170.26
original,-0.084839216,-18877041.25
inch,-0.040749048,-18870049.61
slave,-0.171769742,-18868607.27
between,-0.702259885,-18783072.69
laid,-0.111516758,-18614980.1
winter,-0.404537411,-18586433.42
wondered,-0.312897904,-18541211.86
biting,-0.004560237,-18475206.27
return,-0.518045142,-18420726.27
hook,-0.760633079,-18388366.96
enemy,-1.127594828,-18372948.63
barely,-0.058930901,-18365723.11
community,-0.209344975,-18357354.02
hair,-0.88643457,-18216376.99
mountains,-0.321539198,-18137945.87
certain,-0.45692901,-18102988.79
town,-0.846126594,-18061707.51
pockets,-0.030612351,-18049004.4
murmured,-0.185940943,-18035015.23
queen,-1.452370594,-17951061.75
happened,-0.380827645,-17660192.39
phone,-0.775799407,-17629221.92
ll,-0.416884735,-17543394.37
la,-0.58091146,-17504389.21
took,-1.462603591,-17362509.54
eternal,-0.046640762,-17341611.28
son,-0.878658573,-17284850.22
fish,-0.456156441,-17154288.62
nice,-0.396434446,-17076155.06
veil,-0.05117976,-17029266.05
wanted,-1.354704245,-16913782.34
er,-0.489866864,-16827762.84
sign,-0.116890659,-16653479.02
kind,-0.829570564,-16630539.15
send,-0.103027026,-16385425.93
reached,-0.39203445,-16352768.26
record,-0.072937473,-16351652.59
judge,-0.553062569,-16342198.07
evening,-0.455167101,-16281603.41
pause,-0.065331306,-16232153.84
wretched,-0.033199718,-16230020.43
point,-0.625625544,-16160215.19
cousin,-0.644602496,-16154978.35
proper,-0.050871827,-16025113.46
promise,-0.067774484,-15991848.25
forty,-0.10185294,-15868755.82
remember,-0.507162206,-15760630.12
wood,-0.217575478,-15550123.73
call,-0.500157901,-15525191.79
having,-0.54581398,-15464572.51
j,-0.397831665,-15343788
souls,-0.124399479,-15162994.14
difficulty,-0.058005557,-15053186.08
desk,-0.51184681,-15025463.21
party,-0.757716504,-14985473.08
we'd,-0.14458246,-14921395.6
mist,-0.141413921,-14843945.2
bad,-0.320256898,-14823154.71
nobody,-0.496368117,-14569593.19
u,-0.312638052,-14562557.17
anyway,-0.337730952,-14448446.49
liberty,-0.064039766,-14255871.47
grey,-0.542283357,-14185241.86
thirty,-0.203460074,-14158139.79
she'd,-0.944847483,-14121707.79
partner,-0.069562922,-14089175.09
miniature,-0.005380967,-13907259.99
grass,-0.15223191,-13802421.79
american,-0.573661697,-13646856.56
upper,-0.083009319,-13597956.59
sick,-0.138034164,-13496778.8
afraid,-0.205738117,-13432758.23
news,-0.170134166,-13374870.38
words,-0.778263806,-13276013.63
always,-1.341912577,-13198221.25
expedition,-0.109501807,-13134694.13
yellow,-0.287263887,-13090635.45
board,-0.276472566,-13045881.77
wouldn't,-0.879435373,-13038311.49
lake,-0.37621569,-12972077.11
drew,-0.316597775,-12915361.87
eat,-0.141380487,-12783625.45
pass,-0.056943798,-12726741.98
cat,-0.431758679,-12680255.24
hold,-0.133010485,-12629452.76
hungry,-0.057938165,-12598787.63
stage,-0.099948583,-12474512.94
towards,-0.763972883,-12381798.75
become,-0.293476706,-12352999.27
wish,-0.33429993,-12338155.95
journey,-0.101833249,-12276512.01
evidence,-0.11548921,-12269843.28
round,-0.979227821,-12254317.77
castle,-1.093356355,-12214345.56
gone,-0.408069015,-12134978.45
left,-0.690009058,-12048391.57
school,-0.625355089,-12036410.15
exclaimed,-0.524496401,-11930864.18
likely,-0.082610575,-11863361.47
filled,-0.179808934,-11829284.21
family,-0.595265335,-11772158.37
find,-0.484721438,-11686266.95
money,-1.063351173,-11630280.18
bent,-0.643061947,-11598128.2
information,-0.146264406,-11580354.72
complexion,-0.003473927,-11569070.39
answer,-0.258648336,-11550526.68
sand,-0.159832596,-11491157.64
remembered,-0.132341463,-11355989.13
writing,-0.054690982,-11160733.56
jungle,-0.212205859,-11144036.39
law,-0.230744214,-11140458.49
forward,-0.306987086,-11090185.34
wind,-0.502856887,-11070461.3
line,-0.414022495,-10985236.01
gun,-0.595143022,-10834761.56
boat,-0.91098383,-10810637.21
cold,-0.353061291,-10717059.05
whether,-0.197069329,-10680184.21
ah,-0.676493281,-10615822.63
count,-0.921907574,-10500107.16
river,-1.332832726,-10473867.95
pulled,-0.262320838,-10239342.2
ye,-1.101332581,-10180217.35
park,-0.2719791,-10104659.25
shoulder,-0.149220225,-10035209.12
quickly,-0.336377326,-10029047.77
except,-0.163773589,-9982155.947
coffee,-0.184079017,-9937573.586
stone,-1.345569328,-9905107.122
knife,-0.183338795,-9718815.838
court,-0.278934739,-9712203.41
after,-1.23641134,-9656891.484
r,-1.089369428,-9649355.424
easy,-0.170790124,-9602079.155
