#arabicnumeral,-1.515950909,-416474.3078
#bigramcommon,-2.526966151,-1537.896328
#capsprob,-1.392836312,-1867.991132
#dayoftheweek,-5.36300055,-103406979.2
#fogindex,-0.867431077,-0.122267205
#monthoftheyear,-1.896318806,-7474621.328
#personalname,-2.761639152,-44310.57667
#placename,-6.286345856,-2404764.301
#punct_',-4.870704998,-2168.900336
#punct_-,0.656997205,1099.787824
#punct_!,2.980689309,22869.21359
"#punct_""",-1.893416692,-287.8904042
#punct_(,-0.892462167,-46592.7274
#punct_),-0.92140426,-47674.56072
#punct_*,6.150687675,124407.5193
"#punct_,",0.67456066,88.82600302
#punct_.,-0.024249038,-5.85403705
#punct_/,-0.31412132,-697746.5658
#punct_:,2.888762247,58641.98056
#punct_;,7.923540951,11129.02856
#punct_?,-1.843644601,-13253.68393
#punct_—,1.637017393,1258.940351
#punctprob,0.46539968,611.9146416
#romannumeral,-1.656932561,-10666724.49
#seqpredictable,-0.096045474,-140.6401811
#unigramcommon,-2.61982024,-1937.988286
#wordlength,4.762691682,170.6471941
a,-5.814052575,-557200.6567
abandon,-1.701992509,-5111659574
abandoned,-1.975605774,-1620704748
ability,6.158579565,4589754323
able,8.997436354,381563772.9
about,1.176768913,1105313.478
above,1.587299046,39462374.44
abruptly,-1.960125112,-292815994.3
absence,1.885740381,1210788670
absent,-4.831667347,-4074332959
absolute,2.441832318,1082412692
absolutely,-1.763126143,-380528609.5
absorbed,2.924398738,2026902617
absurd,-3.092186308,-2732158752
accent,-3.795766987,-5792889529
accept,1.617926414,460049998.6
accepted,-2.710932354,-1233286779
accepting,2.579000487,13689204562
access,5.286739723,4021906398
accident,2.25399502,506763128
accompanied,-1.60932539,-846090044.7
accompany,-0.423652648,-662536892.8
accomplish,3.559484921,7426791546
accomplished,-1.406979475,-1638969141
according,-6.140072298,-1046862017
account,-0.19955198,-33847195.85
accounts,-2.725856437,-4387350775
accurate,-0.949640381,-2481295685
accused,-2.022694619,-3144894967
accustomed,-0.503509806,-326648719.5
acknowledged,1.061743813,1469886965
acquaintance,-4.528462601,-2578853315
acquired,-1.156497619,-1485121008
across,1.602565127,22335177.96
act,-7.174524351,-1189155017
acted,-2.582835465,-3216355336
acting,0.579706938,584570531.6
action,-2.516723223,-263795827.2
actions,-3.128037954,-3492994563
active,0.669957465,567174145.2
activity,-0.008798141,-7657716.441
acts,-2.510146088,-2503513876
actual,1.452576675,553854924.7
actually,2.196317912,161508013.9
add,-1.523091077,-1112617385
added,0.93954157,36374607.75
adding,-4.233727987,-15911024457
addition,-0.69190768,-746038300.2
address,-5.811550572,-2196232904
addressed,-1.936115904,-1284209699
addressing,-0.507175339,-663392858.1
adjusted,1.324201225,2143333552
admiration,-3.044965524,-1643841117
admire,-3.558855307,-5183521352
admired,-1.157637494,-1784150992
admit,-1.162953961,-368572131.3
admitted,1.025180517,252034465.3
adopted,-0.814771779,-715194809.7
advance,-2.702891941,-1498021850
advanced,4.535218858,1516323553
advancing,1.176668851,1891161003
advantage,-2.612227938,-1653116120
adventure,1.176779808,866109327.8
advice,-2.421698065,-1517388437
advised,0.879970484,1911754681
affair,-2.039517857,-444828083.8
affairs,-5.369016665,-2077707128
affect,3.655025574,10211720118
affected,-0.486559382,-410884928
affection,-4.02813421,-1022473549
afford,-2.026971065,-1644660212
afraid,-1.099221597,-70429764.74
after,-3.637752639,-28040970.46
afternoon,-4.657558974,-307639921.9
afterward,-3.833163011,-1401059690
afterwards,-2.039916729,-420443778.4
again,3.097198,16685199.88
against,-1.673143839,-21361989.28
age,2.709791405,17033450.65
aged,1.553015808,1295778199
agent,1.438084312,459343479.3
ages,3.107858813,842085757.7
ago,3.924531014,210560020.8
agony,4.734081788,2435367890
agree,-0.619955775,-291134781
agreed,3.595902817,431494503.6
agreement,-3.638024093,-4006175237
ah,-2.028001575,-31656251.71
ahead,3.599916983,164043205.1
aid,0.759768764,356111300
aim,-3.712160681,-3382233474
aimed,-2.477103577,-3523320835
ain,-3.472820381,-15798594.37
air,4.386477405,50852616.61
alarm,-0.586561614,-295451894.7
alarmed,-0.466406951,-606185380.2
alert,1.52227304,1135519102
alien,4.887235336,539436778.2
alike,-0.209706346,-145543818.3
alive,4.979616006,612735185.1
all,4.500923873,3701593.046
allow,1.299442975,304566865.9
allowed,-1.399873737,-241456691
allowing,-1.863626762,-4283173342
almost,3.362201743,51480069.94
alone,1.078579817,36272802.14
along,-1.433560459,-26917207.55
alongside,-3.129290492,-1629381622
aloud,0.648991172,342788682.3
already,-0.004575225,-144872.5435
also,-0.07921101,-537086.0852
altered,4.0848011,3986681439
although,2.80968497,111954902.7
altogether,0.705738416,142340781.1
always,-5.075214622,-49113580.69
am,-3.2331948,-9420879.397
amazed,-0.791705085,-994644206.6
amazement,1.421256512,1154520127
amazing,3.157591478,3997859730
american,-0.869940007,-22183970.44
among,0.822766717,15359476.39
amount,0.230247823,87130568.77
amused,-1.478101784,-1477755015
amusement,-5.390439589,-5796456558
amusing,-6.741022639,-9222222277
an,-3.947666527,-4827331.094
ancient,1.02164274,104671999.2
and,3.836682884,90939.72838
angel,1.081750463,17132910.07
anger,-6.809377647,-1477259222
angle,-2.912182841,-2259795998
angles,-2.543307776,-3867698004
angrily,-0.782978413,-535647842.9
angry,-7.570285995,-1543988960
animal,2.250452975,273427381.5
animals,2.801881605,361123319.8
announced,0.363953004,114467304.7
announcement,-0.229449686,-452525366.8
annoyance,-6.064630969,-18285283551
annoyed,-3.497632729,-4403538859
another,3.864074513,67224524.55
answer,-0.327971213,-14667349.01
answered,-2.967525771,-28809715.6
answering,-0.141013779,-258855657
answers,-0.248532166,-228755843.5
anticipated,0.606469832,1456124304
anxiety,-3.883326542,-1508129625
anxious,-0.359829851,-90255961.07
anxiously,1.294875016,1078442770
any,4.195693926,18280058.71
anybody,-3.495103696,-208333541.4
anyone,2.100485659,99259373.03
anything,1.997521069,20852423.66
anyway,-2.197047215,-91411828.88
anywhere,2.783996065,1298981000
apart,2.077605756,766376983.9
apartment,-3.052301349,-150214886.3
apology,-4.742915889,-19024549511
apparent,-1.32422294,-780027425.6
apparently,4.563938944,544395804
appeal,-5.63671424,-4180335669
appear,3.741106018,1042239161
appearance,3.04156997,559108236.5
appeared,0.165858382,8590550.105
appearing,1.019959225,2704010011
appears,0.574055214,453652470.7
appetite,-1.41078627,-76651681.11
apple,-3.387533822,-2897295251
applied,-0.386131732,-530566227.8
apply,0.54956447,1638379615
appointed,0.516743475,413400544
appointment,0.712334546,559977856.7
appreciate,10.17469878,12555386471
apprehension,-1.814965776,-2405932633
approach,1.393593057,726702460.3
approached,5.477901168,1423580921
approaching,2.773653837,1687630335
appropriate,-4.044859368,-6148045392
approval,3.78195211,8088528051
approve,0.50127065,2027532220
arc,1.548339965,2041361005
are,0.009461673,6224.181546
area,1.626313528,146680933.2
aren,1.518151932,169391420.4
argue,1.416156055,3176356678
argued,0.773075146,1394059743
argument,-4.278030043,-2669155383
arguments,-1.922797723,-3163019871
arm,0.455719678,15344748.03
armed,2.172729144,482253163.6
arms,-0.989634095,-35214045.73
army,-4.064521683,-120174602.4
arose,2.090098824,424265131
around,-1.699477394,-4693581.879
aroused,1.061600534,1343686547
arrange,-1.744745262,-3203607966
arranged,0.924170914,518601352.4
arrangement,-3.780177067,-5749056416
arrangements,1.346549048,2139937289
arrest,3.718741146,2307814396
arrested,6.252200711,5941578540
arrival,-2.388984993,-903651156.9
arrive,-2.90714786,-3608687194
arrived,-2.340764357,-313458960.8
art,1.091521658,9866652.327
article,3.631833515,5155415292
articles,0.65400615,689186666.1
artificial,4.768032767,4580498868
as,1.07409329,335743.7705
ashamed,0.705363134,461024970.2
ashes,2.344762207,2187315407
aside,2.789020162,701976712.9
ask,-3.65997022,-144177348.9
asked,1.24597801,3675228.183
asking,-5.027748705,-1691210421
asleep,-1.287961861,-306127004.6
aspect,-1.054837485,-326648099.8
assembled,2.62553553,2798226551
assigned,-1.117641549,-1429363365
assistance,2.215533503,1726372216
assistant,1.929640339,1038017753
association,5.601527563,861948647.7
assume,-2.34072945,-1974003110
assumed,-5.257163806,-4910805231
assuming,-1.430845758,-3144189989
assurance,-0.023868191,-37747642.48
assure,2.532110087,2062407662
assured,0.74551309,218415907.5
astonished,0.058781016,38923505.33
astonishment,0.299388552,178587718.8
at,0.172346456,158794.4402
ate,3.042221908,1251519241
atmosphere,0.618482407,40443164.66
attached,-0.419947293,-239155006.8
attack,-3.94588179,-307794766.8
attacked,-1.211738866,-1195939883
attempt,5.661069829,1143582946
attempted,-2.340341986,-2073957768
attempting,2.460945058,4785419608
attempts,4.047126462,7647130036
attend,-1.854950858,-1883376394
attended,0.122393809,169403404.4
attention,1.530069538,130010358
attitude,-3.86620938,-2037133755
attract,3.215007174,10213375648
attracted,0.124327684,125010313.7
attractive,-5.109675694,-4763531031
audience,2.216318007,687351546.4
authorities,3.424611432,3587210977
authority,3.115216854,998439602.6
automatic,4.415872504,1889357500
automatically,5.554634612,6473809122
available,-2.061997851,-1739924336
avenue,-3.797949896,-568926823.1
average,2.469011048,1182207615
avoid,-8.387385597,-4346695897
avoided,-3.08133617,-6300155836
avoiding,-1.521467497,-8022901915
awaited,-1.128983146,-1890364095
awaiting,-1.679683453,-2741702343
awake,6.863347252,1466810633
awakened,2.744055019,1967726431
aware,1.352164631,137208279.9
away,1.811750968,11617214.53
awe,1.108218139,1490915841
awful,1.731588043,249259751.8
awkward,-0.500812821,-643737237.2
awoke,0.610618774,383187018.4
b,0.741627526,76137695.48
