inviting,-3.38390399,-23974839974
collecting,-3.897793657,-23356982989
ties,-4.979614523,-19290311326
appreciation,-4.799966893,-17981272376
borrowed,-4.310165324,-17960570704
defiance,-4.808288586,-17575832026
admiring,-2.596619707,-15016758110
mock,-5.131851354,-13972072931
draped,-3.721377147,-13602873249
regretted,-2.474985033,-13247600057
causing,-4.812972486,-13169477931
smoothed,-3.807884004,-13012176431
streak,-3.416267263,-13005417602
apology,-3.347305535,-12810507617
detached,-3.00948212,-12588292469
believes,-3.925847974,-11795618564
softened,-2.738925839,-11282842721
brushing,-2.452624013,-11226355619
gaping,-2.285822891,-11212234109
hardened,-2.797874233,-10780052597
adding,-3.014284616,-10716238519
fits,-1.962829138,-10404645288
debt,-3.592421072,-9998747297
duck,-2.932133792,-9869334046
meals,-3.355441729,-9800984393
brooding,-3.572718841,-9604390311
annoyance,-3.119432126,-9549379299
possessions,-2.227116351,-9475935080
owed,-2.212708416,-9455171614
positively,-4.051910465,-9436188524
requested,-3.314311791,-9379652255
submit,-3.614410926,-9329306943
fascinating,-3.208858607,-9302314864
tongues,-2.49305331,-9049863411
brisk,-1.859707147,-8997571969
chewing,-2.559690649,-8966189392
puzzle,-2.378900224,-8962901826
stubborn,-2.946607473,-8811082227
skirts,-4.042326635,-8797216400
quivered,-2.676122367,-8661978203
quicker,-2.162360325,-8540156645
spoiled,-2.245586061,-8520968393
matched,-1.826795403,-8459792467
smoked,-3.608538693,-8343032894
serving,-3.904813555,-8128860998
heel,-3.86748535,-7938356644
surveyed,-3.226598459,-7933476119
uncertainty,-1.930834859,-7902751262
toe,-2.618436355,-7874925784
dripping,-4.379739481,-7799563808
twist,-2.30607263,-7770354769
finest,-3.992259789,-7718917462
weighed,-2.329833533,-7644836862
tops,-3.268424791,-7621214180
emerge,-1.280053948,-7573423853
mistakes,-2.333407103,-7534363630
distracted,-2.502632228,-7312560417
intimate,-4.267595258,-7300258526
treat,-4.455387144,-7234629744
appreciated,-1.29599041,-7201941067
exaggerated,-2.307562387,-7177103473
dignified,-2.229833087,-7094964300
remarkably,-1.942712241,-7048646085
lacking,-1.386874043,-7025384553
abrupt,-2.066379345,-6889359637
plays,-3.243062028,-6866392704
brings,-3.18253483,-6804889380
introduction,-2.238803124,-6782223755
imaginary,-4.375723345,-6744705318
soaked,-2.526554949,-6743834986
gossip,-4.291738292,-6735862679
shiver,-1.578461757,-6705755344
proudly,-2.928250267,-6689069751
propped,-2.414006449,-6686810497
despised,-1.677838651,-6679106791
deliberate,-1.907909654,-6665627969
prominent,-1.543804582,-6649993874
comforting,-1.399577103,-6646913273
speaks,-3.220307201,-6642825834
delicately,-1.418537104,-6639769317
lain,-1.457675609,-6530502156
traced,-2.779785411,-6508154895
collection,-4.98101795,-6485251179
strings,-2.108396605,-6411732108
dramatic,-2.047545274,-6404016533
stamped,-1.930097568,-6333427426
defeated,-2.724149635,-6327802824
sympathetic,-2.119335095,-6320955381
lessons,-2.900480504,-6282877429
precision,-1.80692816,-6276898508
gaining,-1.399646208,-6228395574
pounded,-2.055679814,-6226985594
casual,-4.270953669,-6218222373
dangling,-2.749890548,-6212715652
leads,-1.800886368,-6183733623
scorn,-2.144141486,-6179627622
unaware,-1.74598028,-6146217925
strolled,-3.254643627,-6115850333
sport,-2.639081291,-6101534568
hats,-2.713001494,-6100899489
visits,-2.908499099,-6071336772
sticking,-2.677852819,-6058259102
wealthy,-2.741906255,-6012922205
pairs,-1.423218887,-6003698809
invite,-1.521846346,-5959075942
collected,-3.212087203,-5958555616
drift,-3.12795672,-5938937745
boiled,-2.021876869,-5888089393
pausing,-1.692990421,-5885665538
jerk,-1.705262882,-5865688139
likes,-5.701845725,-5865098039
quarrel,-3.749756018,-5828440249
bitterness,-3.606882684,-5798745003
fork,-3.029558719,-5751723969
streaked,-1.584393046,-5718122847
speculation,-0.987882985,-5711796988
remind,-2.533523839,-5685500832
remove,-2.838695431,-5644420583
framed,-1.946062769,-5581475037
robbed,-2.977895258,-5529400270
cups,-2.37257588,-5509553446
mattered,-1.562657301,-5442836098
amusing,-3.813057427,-5393137259
confessed,-3.515760211,-5351848073
hasty,-1.900485563,-5338395497
flooded,-1.970383599,-5335655291
encouraged,-2.426657255,-5315197038
lighting,-2.437093024,-5314959069
trailing,-2.36432498,-5302391033
hopelessly,-1.559064483,-5191390855
expert,-3.158857092,-5017823856
demanding,-1.177630297,-5016443253
discomfort,-1.269364145,-5011042255
lowering,-0.945648991,-4975979911
choking,-1.257088559,-4962705475
avoiding,-0.945133136,-4944337293
romantic,-4.41982373,-4940099907
recovery,-1.736433261,-4907546819
bury,-3.50822407,-4882742126
gifts,-3.9221303,-4866928553
belonging,-1.498921401,-4865340296
anticipation,-1.636530744,-4858530803
prompted,-1.473546809,-4815906264
unexpectedly,-2.333117585,-4815373471
ruled,-2.178533562,-4798815453
spending,-1.446858417,-4769869122
pathetic,-2.290838445,-4762255544
deny,-3.431158092,-4738068559
qualities,-2.309271662,-4722576601
believing,-2.306374379,-4715749477
shaded,-0.853856467,-4707202378
stumbling,-2.10017349,-4702921476
plunge,-1.612187522,-4677541987
loneliness,-2.866110748,-4674772090
pinned,-1.346111393,-4672029463
bags,-4.104791674,-4669971606
scratching,-0.984895551,-4645676862
indifferent,-3.443032524,-4642744485
stooped,-2.245856459,-4642295146
lied,-1.763374978,-4628341841
fuss,-1.453527472,-4514491151
bathed,-1.618927478,-4497325580
practised,-1.445279591,-4473072504
elbows,-2.43466154,-4441398418
jealousy,-3.428340948,-4439932074
referred,-1.542717282,-4427442370
buying,-2.140881129,-4424824540
floors,-1.835072364,-4411824512
normally,-2.163968893,-4397335752
sustained,-1.262212881,-4377870312
corrected,-1.654719909,-4357764110
fascination,-0.994428329,-4336106687
measured,-1.448739965,-4335337543
politely,-2.819650486,-4329633104
alternative,-1.754399247,-4326769717
welcomed,-1.574880926,-4318841953
stirring,-2.189360866,-4292004805
lids,-1.882239063,-4286866116
elegant,-3.372998104,-4275551493
unnecessary,-2.325197904,-4275478429
horrified,-1.330195396,-4260662350
howling,-1.846478621,-4246354661
mixture,-1.832210684,-4241075575
version,-1.995662669,-4238003464
rude,-2.928237513,-4235223977
encourage,-2.196019848,-4226474602
romance,-2.593166258,-4206757325
disappointment,-3.72726356,-4197195237
impress,-0.810042975,-4197138747
contrast,-2.595782312,-4196201363
visiting,-2.211086845,-4186707061
habits,-2.675513447,-4181050348
positive,-3.598343985,-4166577367
pour,-1.419737984,-4152688941
avoided,-2.029110269,-4140701746
sincere,-2.171566668,-4107397904
failing,-1.253749691,-4099474063
clipped,-0.74440681,-4079669793
commands,-1.333018961,-4078673132
sucked,-2.934263933,-4076059354
indifference,-2.212034516,-4064115356
stung,-1.030784015,-4061969987
glistening,-1.849893521,-4053812936
