marriage,-7.265204892017375,-745854378.8925209
behaviour,-7.147796943762591,-2627356261.090362
sly,-6.976822200941961,-20989311210.926804
buy,-6.955104190632111,-1450613429.6103692
shower,-6.895031084066354,-4803267223.170836
justice,-6.824547899165396,-589747715.3907497
prayer,-6.776633285360011,-1924621996.3046832
likes,-6.74946990716588,-7036638558.501927
lonely,-6.675245151282691,-2578346037.1210933
collection,-6.57934848587476,-5713069956.095071
ties,-6.5166801766522635,-25108341732.6895
handy,-6.494301232466933,-3837063656.7452235
envelope,-6.4578304596857645,-2735999047.994963
fat,-6.441801177477482,-723804975.6635674
horse,-6.397596899193634,-106746162.94047192
hat,-6.325508395045356,-588433823.5693722
casual,-6.232740821494167,-8971483994.284533
causing,-6.064140739168549,-16992085370.347542
mood,-6.06193148516094,-2401817412.7526155
faith,-6.049851465632263,-656217137.9754504
intimate,-6.041089137165118,-10126863886.718966
stone,-6.0126463067275555,-42996904.8027037
bought,-5.983325220964493,-1284881213.5995107
guests,-5.978845539999973,-1869848281.3420453
needs,-5.921669014573765,-2136442931.0192204
angry,-5.8389022497137715,-1197431481.5269709
favourite,-5.7941940473928115,-2277550395.3674197
mock,-5.77766626484043,-14750623743.794641
ticket,-5.767724959286533,-3494645917.8388195
ha,-5.729992159359617,-956507591.1398252
treat,-5.728422355116436,-9359521799.848106
gossip,-5.6843990824898585,-9217926587.496582
boldly,-5.671539016617906,-19810346466.927685
movement,-5.654704549341495,-983412842.0894228
imaginary,-5.640227476552319,-8850289292.499475
defiance,-5.620454646058795,-22020717687.998444
avoid,-5.603698523372396,-2964768867.500863
piece,-5.555333138315756,-781291803.6733272
borrowed,-5.5497488019731716,-23642188193.372646
shoulders,-5.522936298031431,-763418886.0004579
leave,-5.514527581004882,-254817756.6862508
sons,-5.507696646556876,-2058601742.8303657
squeezed,-5.503006590249211,-4659920630.005448
conversation,-5.487624028856337,-617153745.7286459
#placename,-5.412068513402294,-1790128.4565668455
amusing,-5.409633302093266,-8559687020.048841
bend,-5.4006769501321354,-3856359361.1871967
confessed,-5.393789822508712,-7727452700.367596
spanish,-5.375687750762627,-913584186.5420225
log,-5.372839366080688,-4673273820.936397
dining,-5.337547039281048,-1951932867.3449733
quarrel,-5.328528657399763,-8049320287.884212
bye,-5.328281474073737,-1187856072.4240122
moustache,-5.313819341538364,-5604818263.103609
appreciation,-5.260258690466917,-19811528877.86265
bitterness,-5.241350721507403,-8161105560.231351
tea,-5.231783644908346,-462021969.3429825
act,-5.213135828774047,-864584872.1123492
grace,-5.18333845016563,-294174993.2993774
crown,-5.180111345602579,-1456007604.1526804
believes,-5.179005809586331,-15538261258.341991
purse,-5.164343966412314,-3666933550.685853
dripping,-5.154646787238171,-8727095839.723507
list,-5.149438454175083,-1617891147.8367918
married,-5.142791930455088,-306710680.3877522
rang,-5.139624071587388,-1487977591.6018367
damp,-5.1226647202028035,-4455310562.3142605
tray,-5.084295208227329,-2279944605.7179055
romantic,-5.081930748994887,-6447508550.814198
indian,-5.081165529971144,-172954535.11433333
soldier,-5.070985442643469,-294685296.54624367
rabbit,-5.07093550034463,-6965889221.777517
walked,-5.05344448360358,-101922022.73321097
bank,-5.036509389802214,-246459835.3313649
rub,-5.023622857831843,-25351118642.398468
gifts,-5.0202037253425145,-6249535817.455404
bags,-5.015888383800793,-5690980160.621125
sell,-5.005735715476057,-1685454767.1426544
road,-5.005036958485253,-118917796.08733559
bread,-4.978227469173562,-570040519.6824917
weather,-4.972313474766063,-801925343.2825599
smoked,-4.94858158893725,-11333466551.183987
took,-4.931871290711899,-57701224.23452145
r,-4.9225679971694944,-43711712.906904936
appeal,-4.894644142403399,-3617248440.9851537
draped,-4.887865476154355,-17897851538.719326
borrow,-4.8765881321590845,-26755755918.431732
anger,-4.87147014863641,-1053050769.1698786
english,-4.870904552882895,-257524984.26004553
blame,-4.8681093528025565,-3670813982.607564
leather,-4.862693004274871,-1258498516.8389645
address,-4.857631059581764,-1830692925.881028
bury,-4.8373495355596114,-6724518639.652819
pillow,-4.825758997876649,-4478481926.602501
dressing,-4.822719685626911,-1405981809.6324275
failed,-4.813607809368736,-1695792433.8935337
a,-4.808185520180142,-450084.1453082378
figured,-4.788736949690802,-1374841875.3971493
cloth,-4.784154949182423,-2351312786.292946
expert,-4.754495936597883,-6432844776.349277
collecting,-4.750611663157519,-28515217752.430088
skirts,-4.749563868455709,-10317016827.59179
defeated,-4.73989824608476,-10226027285.055996
lunch,-4.730771380667933,-843897874.1090599
tie,-4.697716503591851,-1705212365.8925917
queen,-4.695785951440415,-58319470.683386415
engagement,-4.695746039234171,-5246349764.316644
submit,-4.663873554373614,-11573333477.53898
fishing,-4.646176390952438,-787714219.6720244
failure,-4.619450499308588,-3714015999.4865427
sharp,-4.614377998930732,-798021169.640114
brooding,-4.613088617597351,-12127340588.613298
holy,-4.596669214035879,-245360833.76088923
fun,-4.592659087475227,-1240279833.41265
dance,-4.575397361827236,-553511181.2003746
mail,-4.57083015538524,-2195698083.4778914
loves,-4.569042534875447,-4242152787.3110523
expected,-4.567985953263594,-872277545.0010335
elegant,-4.533522884270753,-5974139060.053414
travelled,-4.5246639182718695,-3298510378.8699865
christ,-4.517800594473949,-412621293.1192002
somebody,-4.515375347896272,-119469746.26195197
war,-4.510927546408154,-26449073.458306823
dinner,-4.51017683346562,-220760774.71206295
collected,-4.50732133376226,-8368406258.167102
loneliness,-4.488118032070577,-6980130452.520887
traced,-4.477693614293212,-9957733361.682844
smoothed,-4.472313808987715,-15957791035.03808
butter,-4.4720126153977,-4242510425.3929396
german,-4.455939008155245,-602961284.52207
plays,-4.454680450426413,-9188152814.173992
eyebrows,-4.452424923204208,-3599583055.234067
with,-4.450846837502674,-2592885.512419083
mistress,-4.4381196079116485,-814970949.6224905
phrases,-4.430982415457419,-12461395091.815311
brown,-4.419257533867685,-123784401.22866946
according,-4.412901293921633,-757995811.2476982
french,-4.406248983731642,-159391214.29830876
maid,-4.3771003134338855,-808886897.4151708
heel,-4.368905073595885,-8631161360.213495
keys,-4.367335039056806,-3184718073.3001165
bowing,-4.362514017580364,-17211621926.56868
rain,-4.349755990955752,-348933029.812848
suicide,-4.3370328682065935,-1959897360.9916036
bolted,-4.32647183390525,-17199521997.326794
forgive,-4.3248245590239796,-1737277353.0678313
lands,-4.323431670500308,-3545100509.0984516
mentioned,-4.317344237361969,-2094050291.087287
firm,-4.305567231505242,-2147956186.3554
lent,-4.303012849580363,-12039377403.149866
front,-4.298929641745318,-90996107.85839228
finest,-4.298758989504706,-8053117399.702006
positively,-4.297618911858179,-12055400251.22161
tops,-4.278326773312377,-10106528110.405954
remarks,-4.272083393909147,-4263590805.2305703
mocking,-4.253213935274166,-13221997456.310553
deny,-4.24805492442707,-5946792598.524839
fireplace,-4.235035154852927,-4818077506.241711
drinking,-4.224532825296279,-593704343.2922423
dry,-4.221161057741628,-835213259.7069985
indifferent,-4.2085270431884565,-5771820207.450895
cotton,-4.198817175833494,-1508491616.319786
deal,-4.191200052038478,-461148626.89802456
big,-4.18436522754282,-26972287.49885905
bag,-4.177369757479724,-681552590.1336459
say,-4.1743997647819535,-19189364.885867726
shoot,-4.162170074901382,-1069966213.1252553
asking,-4.158062995477324,-1376734221.5536888
remark,-4.1482220165281385,-2026203648.336922
receiver,-4.145393972145734,-3706562090.2405725
bone,-4.1419435524307495,-3221707088.023895
him,-4.140737177952874,-1128981.1736562033
fists,-4.13650293282272,-3951993620.389193
absent,-4.134930422734188,-3460084495.9677286
bold,-4.130038169756499,-3242952598.105748
calls,-4.110775771863462,-1500506653.4535017
hatred,-4.103978279541981,-1489277639.7122998
ghost,-4.09713149925867,-1049474438.5986103
roman,-4.094044649516986,-349092636.2281233
remove,-4.089663685684488,-8347969481.845492
company,-4.084297095415143,-174626059.35137627
because,-4.074085522591477,-16071581.502263065
bench,-4.071481149761691,-1822955149.0970736
meeting,-4.068615592298599,-332490370.09439033
retreat,-4.062343684171683,-1709887273.1035635
detached,-4.05804302195779,-17255451857.290344
ribbon,-4.047105981962912,-8640214357.919893
wealthy,-4.034293089602145,-9336272269.59537
loved,-4.029524278159834,-241033733.31321383
charming,-4.027826684829961,-2115935234.939335
admiring,-4.026587540123925,-22448210132.133392
fork,-4.020659261209049,-7579967783.103845
judging,-4.019332921036602,-15714411926.326775
unnecessary,-4.010559704219067,-7270939676.369995
expect,-4.009858941681657,-729559100.6053015
charm,-3.9999501247561375,-5472651404.264692
morning,-3.9977631609717124,-70515191.45776255
stiff,-3.99667284124956,-2550041249.189121
linen,-3.9961847519374607,-4539150386.9826
staircase,-3.994759688781544,-3850320710.6103926
sucked,-3.980419831813336,-5488775063.5603285
#dayoftheweek,-3.978652251293234,-76745345.43972583
love,-3.977241659500658,-20418031.451862365
dig,-3.9700367698646133,-3027864012.8068175
reference,-3.9655455085411613,-3893552835.745696
debt,-3.9652018760798278,-12470484841.318657
romance,-3.963822024933967,-6452621659.109495
o,-3.963243465734154,-19160703.265943956
sister,-3.9580181656324944,-93247970.99305375
diamond,-3.9493276111121007,-176648550.3087793
mr,-3.929732757327214,-1415687.6994907355
flies,-3.925224316053147,-4453796721.225879
precisely,-3.915751101048628,-1935523461.2245464
serving,-3.912910361257555,-8210924225.148215
fever,-3.9115093767569795,-1389376102.597655
step,-3.9109109063165186,-12123333.22845457
requested,-3.9063595477750686,-10994620250.506386
church,-3.905920364173067,-86065576.83936253
film,-3.903366014497118,-492081975.58274525
magazine,-3.897330079880806,-3950010312.3253975
afternoon,-3.895914618453506,-255189912.95682082
lord,-3.887113510301643,-12211565.573102254
quality,-3.8861014440219916,-2034232049.4769347
blankets,-3.8807215552434435,-4330530043.853562
wet,-3.8739716742928283,-862581865.7111104
poked,-3.8732732345759073,-14970934613.893612
assumed,-3.8698120318245244,-3682547064.857934
enthusiasm,-3.8688657913660682,-2623413191.9554396
army,-3.868220495878256,-113595850.13645007
excitement,-3.8663288617290292,-1220259863.1046135
contrast,-3.8638870932929246,-6001761577.518605
circumstances,-3.8566553900578002,-1031215839.078694
sit,-3.855792296523574,-511359651.4228089
brings,-3.8533600270885002,-8833194491.502764
fascinating,-3.8499588620563325,-10803981680.933573
positive,-3.8498228305607523,-4511570453.571349
speaks,-3.8459952944986213,-8069001582.37004
weeping,-3.843727310711266,-3537245293.1584697
annoyance,-3.8381561588250874,-12570474963.40342
embarrassed,-3.834448085960667,-3946433678.811124
attractive,-3.833925477926372,-3618147402.3976765
lad,-3.831490490490245,-239918273.65246934
prayers,-3.8297699945729,-2057445060.335998
union,-3.827217093164585,-659656842.3675243
summer,-3.825748998100663,-489688798.27819216
apology,-3.8231568369640665,-15459678955.766945
tables,-3.8201733785454204,-2315152103.836135
river,-3.810116762522462,-45750506.02598944
streak,-3.8093190463583957,-15098400475.94086
downstairs,-3.8084428791461837,-1460750879.8093703
possessions,-3.8077294361528042,-15787453343.587847
neglect,-3.807140686495651,-8423130085.094738
gained,-3.8063032775917915,-1760916892.8204787
velvet,-3.800665754364579,-3524997237.716134
troops,-3.80051531908263,-876196000.1468303
inviting,-3.7962318336743976,-27599468923.00639
roared,-3.794670025620933,-2814126483.051645
tongue,-3.7933898761448983,-591959586.7349299
kings,-3.7901629109962904,-1477476344.2934804
stupid,-3.786443482251972,-1128705446.5820706
chewing,-3.7763235603084837,-11412308798.298048
o'clock,-3.775378827707738,-264221666.96470416
hurry,-3.7728475137189568,-1745647213.8705118
acquaintance,-3.7665056434190554,-2106944743.6720853
feather,-3.76370884835361,-6806907690.174699
gown,-3.762662382880549,-2176025713.4083977
handkerchief,-3.762229525031064,-2286120267.294904
settle,-3.751257324532503,-4064343957.00221
enemy,-3.7483045697940214,-60985798.53758832
giving,-3.744528860419772,-1130550963.990438
affection,-3.729078431065816,-969482487.8203052
candles,-3.7219329406182258,-2725336258.8466864
indifference,-3.7182992478337256,-6644434410.8356
knees,-3.716647018885723,-754479845.9047403
friends,-3.7164759229328417,-148107690.11573938
bills,-3.7126557311294683,-1633876856.4549549
matters,-3.7100889037531037,-1237598588.3202064
principle,-3.707953619446005,-1918567740.3399506
birthday,-3.6874588756944804,-2742746911.7506094
rage,-3.684443911645332,-1152966812.7657657
whoever,-3.6786617346634034,-4843581870.348298
fathers,-3.676727238614174,-2515158816.735392
personal,-3.6679907578632314,-486712476.917961
cigarette,-3.653835791257625,-346676870.5476704
fly,-3.648350161352592,-937782243.4621105
wanted,-3.641206445433889,-45152362.10660528
walking,-3.630059950157106,-606040799.0141209
foreign,-3.6289516331168947,-865127618.8097364
smelled,-3.627459103936998,-2592179761.680064
worried,-3.62509624123332,-1240642504.6136837
tobacco,-3.6205837863274937,-3194920086.772546
cash,-3.6119382099796855,-293613669.2339172
pleased,-3.6090064470320233,-1025112697.2444143
castle,-3.6040690619470905,-40531213.625980385
shrewd,-3.599963139739484,-12768753967.382643
hook,-3.591036085557779,-83394361.6481431
inclined,-3.5904033152624457,-2757954197.456825
spoiled,-3.5884506716117928,-13440785891.850792
drink,-3.5876087299546193,-198977151.99467382
tongues,-3.5875692039917384,-12842268189.56621
meals,-3.585346967919757,-10519345201.083733
dignified,-3.584298392442585,-11211094565.962648
w,-3.5743592562840334,-584466817.1728342
ye,-3.5743269980841847,-33461361.111775707
affairs,-3.573488348554108,-1368154976.1265638
consumed,-3.5715742266548833,-14281013836.157158
tightened,-3.566545132586664,-4114848738.2218814
manner,-3.566109207746324,-169318642.50295207
hardened,-3.5660193208148123,-13694430743.859009
horses,-3.5640650497029127,-108094368.88018554
friend,-3.560688663965776,-71072734.20972706
offered,-3.5582572840373383,-813394628.1257843
quivered,-3.5558595010820557,-11691600347.467543
business,-3.555478994986804,-96013223.07419239
she'll,-3.549574973879023,-2283495718.332531
sofa,-3.549192028392519,-1715080539.2985387
reception,-3.548264452757635,-3363992252.795719
parting,-3.5465410867495377,-4347337998.608481
come,-3.542938985905783,-16501895.357932556
christian,-3.5399982696071377,-452214024.4521721
quiet,-3.537656569477639,-344736603.8810179
casually,-3.5353278272781514,-4199217757.708099
#punct_',-3.530861826585275,-1477.853289879074
disappointment,-3.5281165011705267,-4013437924.490183
encouraged,-3.5198698969284985,-8025599253.023533
waiting,-3.515951426308267,-221020868.4774791
opinion,-3.5095970269670116,-633127850.8481916
supper,-3.5064300232714056,-1134897337.7606518
propped,-3.505791802278932,-9488039077.241102
distracted,-3.505612377699694,-10195774267.39532
drift,-3.50124277509319,-6766661636.265187
bath,-3.500339181833454,-1049062582.9983801
orderly,-3.499767996986313,-1273316285.6975906
argument,-3.4989043250976315,-2170157590.6112127
lessons,-3.4977275793519813,-8594273807.827507
conclusion,-3.4900401187756342,-3130454999.9953637
walk,-3.489302567006648,-292524467.95842224
soldiers,-3.4873314491975846,-112657010.37517586
